utc_timestamp,actual,lstm_daily
2020-04-21 00:00:00+00:00,53.88279166666666,55.037483
2020-04-22 00:00:00+00:00,53.35104166666667,55.3544
2020-04-23 00:00:00+00:00,53.0975,53.630283
2020-04-24 00:00:00+00:00,51.28579166666666,53.49437
2020-04-25 00:00:00+00:00,45.01208333333334,46.085125
2020-04-26 00:00:00+00:00,42.40345833333333,41.523525
2020-04-27 00:00:00+00:00,51.972125,51.119625
2020-04-28 00:00:00+00:00,53.14895833333333,55.07645
2020-04-29 00:00:00+00:00,53.61754166666667,54.9274
2020-04-30 00:00:00+00:00,52.04629166666666,53.86637
2020-05-01 00:00:00+00:00,41.735708333333335,53.32933
2020-05-02 00:00:00+00:00,43.51691666666667,42.582985
2020-05-03 00:00:00+00:00,41.09579166666666,40.537582
2020-05-04 00:00:00+00:00,52.550916666666666,49.23673
2020-05-05 00:00:00+00:00,53.94479166666667,54.500954
2020-05-06 00:00:00+00:00,52.78391666666666,54.72154
2020-05-07 00:00:00+00:00,52.334916666666665,53.178688
2020-05-08 00:00:00+00:00,50.140541666666664,51.758663
2020-05-09 00:00:00+00:00,44.11866666666666,44.525448
2020-05-10 00:00:00+00:00,41.26170833333334,41.137165
2020-05-11 00:00:00+00:00,54.8545,50.61735
2020-05-12 00:00:00+00:00,54.00091666666666,56.20845
2020-05-13 00:00:00+00:00,54.375416666666666,54.87321
2020-05-14 00:00:00+00:00,53.50845833333334,54.517853
2020-05-15 00:00:00+00:00,52.499291666666664,52.23398
2020-05-16 00:00:00+00:00,45.22420833333334,45.136433
2020-05-17 00:00:00+00:00,42.026041666666664,41.604618
2020-05-18 00:00:00+00:00,52.371583333333334,52.826538
2020-05-19 00:00:00+00:00,53.24766666666667,54.92812
2020-05-20 00:00:00+00:00,51.53808333333333,54.79233
2020-05-21 00:00:00+00:00,41.68020833333333,52.36808
2020-05-22 00:00:00+00:00,46.40954166666666,47.570877
2020-05-23 00:00:00+00:00,44.485125,43.219635
2020-05-24 00:00:00+00:00,42.34529166666666,41.10911
2020-05-25 00:00:00+00:00,53.35175,51.13072
2020-05-26 00:00:00+00:00,53.069,55.241425
2020-05-27 00:00:00+00:00,53.006,54.48034
2020-05-28 00:00:00+00:00,53.28304166666666,53.33486
2020-05-29 00:00:00+00:00,51.029,52.662106
2020-05-30 00:00:00+00:00,43.468,44.933495
2020-05-31 00:00:00+00:00,39.48645833333334,40.84328
2020-06-01 00:00:00+00:00,40.230333333333334,50.024403
2020-06-02 00:00:00+00:00,52.192375,48.55285
2020-06-03 00:00:00+00:00,53.659416666666665,53.792397
2020-06-04 00:00:00+00:00,54.44291666666666,53.512882
